Review,y
aniston has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil . ,1
a mildly enjoyable if toothless adaptation of a much better book . ,1
" "" the dangerous lives of altar boys "" has flaws ",1
unexpected ,1
300 years of russian history and culture compressed into an evanescent ,1
intelligent ,1
may take its sweet time to get wherever it's going ,1
less the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling ( though no less horrifying for it ) . ,1
the film is one of the year's best . ,1
eerily accurate depiction of depression . ,1
 . . . a delicious crime drama on par with the slickest of mamet . ,1
charming and witty ,1
directed with purpose and finesse by england's roger mitchell ,1
escapes the precious trappings of most romantic comedies ,1
this big screen caper has a good bark ,1
[allen] manages to breathe life into this somewhat tired premise . ,1
i have two words to say about reign of fire . great dragons ! ,1
by surrounding us with hyper-artificiality ,1
a deliberative account of a lifestyle characterized by its surface-obsession – one that typifies the delirium of post ,1
superb production values & christian bale's charisma make up for a derivative plot . ,1
the film has the courage of its convictions and excellent performances on its side . ,1
i know i shouldn't have laughed ,1
a movie that will thrill you ,1
it's a smart ,1
more vaudeville show than well-constructed narrative ,1
the case is a convincing one ,1
the actresses find their own rhythm and protect each other from the script's bad ideas and awkwardness . ,1
diverting french comedy in which a husband has to cope with the pesky moods of jealousy . ,1
captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head . ,1
there is a welcome lack of pretension about the film ,1
coy but exhilarating ,1
it is a likable story ,1
not only does spider-man deliver ,1
tackles the difficult subject of grief and loss with such life-embracing spirit that the theme doesn't drag an audience down . ,1
a small movie with a big impact . ,1
the movie ,1
 i admire the closing scenes of the film ,1
like rudy yellow lodge ,1
a delightful romantic comedy with plenty of bite . it's far from a frothy piece ,1
using an endearing cast ,1
when a movie has stuck around for this long ,1
smart ,1
forget about one oscar nomination for julianne moore this year - she should get all five . ,1
japanese director shohei imamura's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime . ,1
kwan is a master of shadow ,1
while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades . ,1
nice piece of work . ,1
katz's documentary doesn't have much panache ,1
we get an image of big papa spanning history ,1
evelyn's strong cast and surehanded direction make for a winning ,1
'aunque recurre a ciertos clichés del género ,1
a conventional but heartwarming tale . ,1
a thought-provoking picture . ,1
this is one of the outstanding thrillers of recent years . ,1
skins has a desolate air ,1
a film of quiet power . ,1
more concerned with overall feelings ,1
an intelligent romantic thriller of a very old-school kind of quality . ,1
the sword fighting is well done and auteuil is a goofy pleasure . ,1
yes ,1
film can't quite maintain its initial momentum ,1
o fantasma is boldly ,1
it's still adam sandler ,1
here's yet another cool crime movie that actually manages to bring something new into the mix . ,1
lee's achievement extends to his supple understanding of the role that brown played in american culture as an athlete ,1
kaufman and jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing . ,1
it tends to remind one of a really solid woody allen film ,1
while centered on the life experiences of a particular theatrical family ,1
the film ,1
the immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary space station 3d . ,1
has an unmistakable ,1
more than anything else ,1
this movie has the usual impossible stunts . . . but it has just as many scenes that are lean and tough enough to fit in any modern action movie . ,1
mostly works because of the universal themes ,1
 . . . the one thing this wild film has that other imax films don't : chimps ,1
writer/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times ,1
rarely have i seen a film so willing to champion the fallibility of the human heart . ,1
holofcener rejects patent solutions to dramatize life's messiness from inside out ,1
like the full monty ,1
 . . . a gleefully grungy ,1
kinnear and dafoe give what may be the performances of their careers . ,1
all in all ,1
a moving story of determination and the human spirit . ,1
" "" brown sugar "" admirably aspires to be more than another "" best man "" clone by weaving a theme throughout this funny film . ",1
[gulpilil] is a commanding screen presence ,1
a stylish thriller . ,1
an effortlessly accomplished and richly resonant work . ,1
in some ways ,1
though it never rises to its full potential as a film ,1
scotland looks wonderful ,1
what enlivens this film ,1
the emotion is impressively true for being so hot-blooded ,1
although it lacks the detail of the book ,1
i'd watch these two together again in a new york minute . ,1
there's nothing like love to give a movie a b-12 shot ,1
a moving essay about the specter of death ,1
this film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility ,1
like a less dizzily gorgeous companion to mr . wong's in the mood for love -- very much a hong kong movie despite its mainland setting . ,1
